activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,447799,[],CHEMBL847683,Inhibitory activity against tie-2 at a concentration of 5 uM ATP.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)n1cc(-c2ccc(Oc3ccc(O)cc3)cc2)c2c(N)ncnc21,,,CHEMBL1132740,Bioorg. Med. Chem. Lett.,2000.0,"{'bei': '15.34', 'le': '0.28', 'lle': '0.81', 'sei': '6.67'}",CHEMBL302481,,CHEMBL302481,5.75,False,http://www.openphacts.org/units/Nanomolar,121067,=,1,True,=,,IC50,nM,,1800.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,uM,UO_0000065,,1.8
,447806,[],CHEMBL847683,Inhibitory activity against tie-2 at a concentration of 5 uM ATP.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)n1cc(-c2ccc(Oc3ccccc3CO)cc2)c2c(N)ncnc21,,,CHEMBL1132740,Bioorg. Med. Chem. Lett.,2000.0,"{'bei': '18.14', 'le': '0.33', 'lle': '2.24', 'sei': '7.88'}",CHEMBL71541,,CHEMBL71541,6.79,False,http://www.openphacts.org/units/Nanomolar,121078,=,1,True,=,,IC50,nM,,162.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,uM,UO_0000065,,0.162
,447813,[],CHEMBL847683,Inhibitory activity against tie-2 at a concentration of 5 uM ATP.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)n1cc(-c2ccc(Oc3ccccc3C(=O)O)cc2)c2c(N)ncnc21,,,CHEMBL1132740,Bioorg. Med. Chem. Lett.,2000.0,"{'bei': '15.88', 'le': '0.29', 'lle': '1.42', 'sei': '5.97'}",CHEMBL67211,,CHEMBL67211,6.17,False,http://www.openphacts.org/units/Nanomolar,121076,=,1,True,=,,IC50,nM,,677.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,uM,UO_0000065,,0.677
,450345,[],CHEMBL847683,Inhibitory activity against tie-2 at a concentration of 5 uM ATP.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)n1cc(-c2ccc(Oc3ccccc3N)cc2)c2c(N)ncnc21,,,CHEMBL1132740,Bioorg. Med. Chem. Lett.,2000.0,"{'bei': '17.80', 'le': '0.32', 'lle': '1.76', 'sei': '6.96'}",CHEMBL303195,,CHEMBL303195,6.40,False,http://www.openphacts.org/units/Nanomolar,121084,=,1,True,=,,IC50,nM,,400.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,uM,UO_0000065,,0.4
,451605,[],CHEMBL847683,Inhibitory activity against tie-2 at a concentration of 5 uM ATP.,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)c(Br)n2C1CCCC1,,,CHEMBL1132740,Bioorg. Med. Chem. Lett.,2000.0,"{'bei': '11.03', 'le': '0.23', 'lle': '-1.40', 'sei': '7.51'}",CHEMBL66716,,CHEMBL66716,4.96,False,http://www.openphacts.org/units/Nanomolar,121091,=,1,True,=,,IC50,nM,,11100.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,uM,UO_0000065,,11.1
,451612,[],CHEMBL847683,Inhibitory activity against tie-2 at a concentration of 5 uM ATP.,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1c(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc2n1C1CCCC1,,,CHEMBL1132740,Bioorg. Med. Chem. Lett.,2000.0,"{'bei': '15.93', 'le': '0.29', 'lle': '0.84', 'sei': '7.02'}",CHEMBL68888,,CHEMBL68888,6.30,False,http://www.openphacts.org/units/Nanomolar,121087,=,1,True,=,,IC50,nM,,500.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,uM,UO_0000065,,0.5
,455620,[],CHEMBL847683,Inhibitory activity against tie-2 at a concentration of 5 uM ATP.,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(Oc2ccc(-c3cn(C(C)(C)C)c4ncnc(N)c34)cc2)cc1,,,CHEMBL1132740,Bioorg. Med. Chem. Lett.,2000.0,"{'bei': '15.22', 'le': '0.28', 'lle': '0.67', 'sei': '7.86'}",CHEMBL69649,,CHEMBL69649,5.91,False,http://www.openphacts.org/units/Nanomolar,121068,=,1,True,=,,IC50,nM,,1220.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,uM,UO_0000065,,1.22
,460758,[],CHEMBL847683,Inhibitory activity against tie-2 at a concentration of 5 uM ATP.,B,,,BAO_0000190,BAO_0000357,single protein format,COCc1c(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc2n1C1CCCC1,,,CHEMBL1132740,Bioorg. Med. Chem. Lett.,2000.0,"{'bei': '13.62', 'le': '0.25', 'lle': '-0.08', 'sei': '7.51'}",CHEMBL69544,,CHEMBL69544,5.65,False,http://www.openphacts.org/units/Nanomolar,121089,=,1,True,=,,IC50,nM,,2260.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,uM,UO_0000065,,2.26
,460765,[],CHEMBL847683,Inhibitory activity against tie-2 at a concentration of 5 uM ATP.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)n1cc(-c2ccc(Oc3cccc(N)c3)cc2)c2c(N)ncnc21,,,CHEMBL1132740,Bioorg. Med. Chem. Lett.,2000.0,"{'bei': '15.59', 'le': '0.28', 'lle': '1.01', 'sei': '6.33'}",CHEMBL433097,,CHEMBL433097,5.82,False,http://www.openphacts.org/units/Nanomolar,121085,=,1,True,=,,IC50,nM,,1500.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,uM,UO_0000065,,1.5
,460772,[],CHEMBL847683,Inhibitory activity against tie-2 at a concentration of 5 uM ATP.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)n1cc(-c2ccc(Oc3ccccc3C#N)cc2)c2c(N)ncnc21,,,CHEMBL1132740,Bioorg. Med. Chem. Lett.,2000.0,"{'bei': '17.92', 'le': '0.32', 'lle': '1.69', 'sei': '7.38'}",CHEMBL71722,,CHEMBL71722,6.62,False,http://www.openphacts.org/units/Nanomolar,121080,=,1,True,=,,IC50,nM,,239.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,uM,UO_0000065,,0.239
,463233,[],CHEMBL847683,Inhibitory activity against tie-2 at a concentration of 5 uM ATP.,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc2n1C1CCCC1,,,CHEMBL1132740,Bioorg. Med. Chem. Lett.,2000.0,"{'bei': '14.94', 'le': '0.27', 'lle': '-0.16', 'sei': '8.71'}",CHEMBL69868,,CHEMBL69868,5.74,False,http://www.openphacts.org/units/Nanomolar,121086,=,1,True,=,,IC50,nM,,1810.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,uM,UO_0000065,,1.81
,463240,[],CHEMBL847683,Inhibitory activity against tie-2 at a concentration of 5 uM ATP.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(O)c1c(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc2n1C1CCCC1,,,CHEMBL1132740,Bioorg. Med. Chem. Lett.,2000.0,"{'bei': '14.99', 'le': '0.27', 'lle': '0.57', 'sei': '7.21'}",CHEMBL67560,,CHEMBL67560,6.21,False,http://www.openphacts.org/units/Nanomolar,121090,=,1,True,=,,IC50,nM,,610.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,uM,UO_0000065,,0.61
,463247,[],CHEMBL847683,Inhibitory activity against tie-2 at a concentration of 5 uM ATP.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)n1cc(-c2ccc(Oc3ccc(C(=O)O)cc3)cc2)c2c(N)ncnc21,,,CHEMBL1132740,Bioorg. Med. Chem. Lett.,2000.0,"{'bei': '16.39', 'le': '0.30', 'lle': '1.62', 'sei': '6.17'}",CHEMBL68773,,CHEMBL68773,6.37,False,http://www.openphacts.org/units/Nanomolar,121075,=,1,True,=,,IC50,nM,,430.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,uM,UO_0000065,,0.43
,464556,[],CHEMBL847683,Inhibitory activity against tie-2 at a concentration of 5 uM ATP.,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCCC1,,,CHEMBL1132740,Bioorg. Med. Chem. Lett.,2000.0,"{'bei': '15.40', 'le': '0.28', 'lle': '0.11', 'sei': '8.65'}",CHEMBL47940,,CHEMBL47940,5.70,False,http://www.openphacts.org/units/Nanomolar,121065,=,1,True,=,,IC50,nM,,1980.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,uM,UO_0000065,,1.98
,464570,[],CHEMBL847683,Inhibitory activity against tie-2 at a concentration of 5 uM ATP.,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)c(CN1CCOCC1)n2C1CCCC1,,,CHEMBL1132740,Bioorg. Med. Chem. Lett.,2000.0,"{'bei': '12.76', 'le': '0.23', 'lle': '0.57', 'sei': '7.64'}",CHEMBL68663,,CHEMBL68663,5.99,False,http://www.openphacts.org/units/Nanomolar,121071,=,1,True,=,,IC50,nM,,1020.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,uM,UO_0000065,,1.02
,464577,[],CHEMBL847683,Inhibitory activity against tie-2 at a concentration of 5 uM ATP.,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccccc1Oc1ccc(-c2cn(C3CCCC3)c3ncnc(N)c23)cc1,,,CHEMBL1132740,Bioorg. Med. Chem. Lett.,2000.0,"{'bei': '15.54', 'le': '0.28', 'lle': '0.62', 'sei': '8.27'}",CHEMBL66102,,CHEMBL66102,6.22,False,http://www.openphacts.org/units/Nanomolar,121083,=,1,True,=,,IC50,nM,,600.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,uM,UO_0000065,,0.6
,465917,[],CHEMBL847683,Inhibitory activity against tie-2 at a concentration of 5 uM ATP.,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)c(Cl)n2C1CCCC1,,,CHEMBL1132740,Bioorg. Med. Chem. Lett.,2000.0,"{'bei': '11.44', 'le': '0.22', 'lle': '-1.61', 'sei': '7.02'}",CHEMBL68430,,CHEMBL68430,4.63,False,http://www.openphacts.org/units/Nanomolar,121092,=,1,True,=,,IC50,nM,,23400.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,uM,UO_0000065,,23.4
,468583,[],CHEMBL847683,Inhibitory activity against tie-2 at a concentration of 5 uM ATP.,B,,,BAO_0000190,BAO_0000357,single protein format,NCc1c(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc2n1C1CCCC1,,,CHEMBL1132740,Bioorg. Med. Chem. Lett.,2000.0,"{'bei': '17.24', 'le': '0.31', 'lle': '1.84', 'sei': '7.49'}",CHEMBL68082,,CHEMBL68082,6.89,False,http://www.openphacts.org/units/Nanomolar,121074,=,1,True,=,,IC50,nM,,130.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,uM,UO_0000065,,0.13
,469988,[],CHEMBL847683,Inhibitory activity against tie-2 at a concentration of 5 uM ATP.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)n1cc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,,,CHEMBL1132740,Bioorg. Med. Chem. Lett.,2000.0,"{'bei': '18.48', 'le': '0.33', 'lle': '1.32', 'sei': '9.65'}",CHEMBL307982,,CHEMBL307982,6.37,True,http://www.openphacts.org/units/Nanomolar,121070,=,1,True,=,,IC50,nM,,430.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,uM,UO_0000065,,0.43
,472855,[],CHEMBL847683,Inhibitory activity against tie-2 at a concentration of 5 uM ATP.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)n1cc(-c2ccc(Oc3ccc(C#N)cc3)cc2)c2c(N)ncnc21,,,CHEMBL1132740,Bioorg. Med. Chem. Lett.,2000.0,"{'bei': '16.28', 'le': '0.29', 'lle': '1.08', 'sei': '6.70'}",CHEMBL71985,,CHEMBL71985,6.01,False,http://www.openphacts.org/units/Nanomolar,121079,=,1,True,=,,IC50,nM,,970.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,uM,UO_0000065,,0.97
,506180,[],CHEMBL812633,Inhibition of Tek kinase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1nc2c3ccc(F)cc3c3c(=O)[nH]ccc3c2[nH]1,,,CHEMBL1135866,Bioorg. Med. Chem. Lett.,2002.0,"{'bei': '14.93', 'le': '0.27', 'lle': '0.63', 'sei': '7.51'}",CHEMBL21156,,CHEMBL21156,4.62,False,http://www.openphacts.org/units/Nanomolar,25954,=,1,True,=,,IC50,nM,,24000.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,uM,UO_0000065,,24.0
,675225,[],CHEMBL814621,Inhibition of Tyrosine protein kinase receptor TIE-2,B,,,BAO_0000190,BAO_0000357,single protein format,COC1=CC(=O)C=C(/C=C2\CCCC3CCCCC23)C1=O,,,CHEMBL1145828,J. Med. Chem.,2003.0,"{'bei': '16.95', 'le': '0.32', 'lle': '1.34', 'sei': '11.19'}",CHEMBL98934,,CHEMBL98934,4.85,False,http://www.openphacts.org/units/Nanomolar,184697,=,1,True,=,,IC50,nM,,14000.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,uM,UO_0000065,,14.0
,686002,[],CHEMBL814621,Inhibition of Tyrosine protein kinase receptor TIE-2,B,,,BAO_0000190,BAO_0000357,single protein format,CC(O)C(/N=C1/C=C(O)/C(=N\C(C(=O)O)C(C)O)C=C1O)C(=O)O,,,CHEMBL1145828,J. Med. Chem.,2003.0,"{'bei': '15.49', 'le': '0.30', 'lle': '5.87', 'sei': '2.94'}",CHEMBL327725,,CHEMBL327725,5.30,False,http://www.openphacts.org/units/Nanomolar,184695,=,1,True,=,,IC50,nM,,5000.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,uM,UO_0000065,,5.0
,702028,[],CHEMBL814621,Inhibition of Tyrosine protein kinase receptor TIE-2,B,,,BAO_0000190,BAO_0000357,single protein format,CC(O)C(/N=C1\C(O)=CC(=O)C(O)=C1CC1CCCC2CCCCC21)C(=O)O,,,CHEMBL1145828,J. Med. Chem.,2003.0,"{'bei': '12.89', 'le': '0.25', 'lle': '1.96', 'sei': '3.96'}",CHEMBL442388,,CHEMBL442388,5.05,False,http://www.openphacts.org/units/Nanomolar,184696,=,1,True,=,,IC50,nM,,9000.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,uM,UO_0000065,,9.0
,708487,[],CHEMBL814621,Inhibition of Tyrosine protein kinase receptor TIE-2,B,,,BAO_0000190,BAO_0000357,single protein format,COC1=CC(=O)C=C(Cc2ccccc2)C1=O,,,CHEMBL1145828,J. Med. Chem.,2003.0,"{'bei': '20.79', 'le': '0.38', 'lle': '2.90', 'sei': '10.94'}",CHEMBL99058,,CHEMBL99058,4.75,False,http://www.openphacts.org/units/Nanomolar,184698,=,1,True,=,,IC50,nM,,18000.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,uM,UO_0000065,,18.0
,987082,[],CHEMBL814615,Inhibition of tyrosine protein kinase receptor TIE-2 with 1 mM ATP and biotinylated lck peptide,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)CCc1ccccc1,,,CHEMBL1146742,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '9.87', 'le': '0.18', 'lle': '1.22', 'sei': '4.90'}",CHEMBL295601,,CHEMBL295601,5.61,False,http://www.openphacts.org/units/Nanomolar,159978,=,1,True,=,,IC50,nM,,2450.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,uM,UO_0000065,,2.45
,994231,[],CHEMBL814615,Inhibition of tyrosine protein kinase receptor TIE-2 with 1 mM ATP and biotinylated lck peptide,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)c1cc2ccccc2o1,,,CHEMBL1146742,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '10.24', 'le': '0.19', 'lle': '1.14', 'sei': '4.66'}",CHEMBL43773,,CHEMBL43773,5.95,False,http://www.openphacts.org/units/Nanomolar,159983,=,1,True,=,,IC50,nM,,1130.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,uM,UO_0000065,,1.13
,1007936,[],CHEMBL814615,Inhibition of tyrosine protein kinase receptor TIE-2 with 1 mM ATP and biotinylated lck peptide,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C)CC4)CC3)c3ncnc(N)c23)ccc1NCc1ccco1,,,CHEMBL1146742,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '11.60', 'le': '0.22', 'lle': '1.97', 'sei': '5.42'}",CHEMBL431407,,CHEMBL431407,5.99,False,http://www.openphacts.org/units/Nanomolar,159982,=,1,True,=,,IC50,nM,,1020.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,uM,UO_0000065,,1.02
,1010453,[],CHEMBL814615,Inhibition of tyrosine protein kinase receptor TIE-2 with 1 mM ATP and biotinylated lck peptide,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)OCc1ccccc1,,,CHEMBL1146742,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '11.01', 'le': '0.20', 'lle': '1.72', 'sei': '5.08'}",CHEMBL47787,,CHEMBL47787,6.28,False,http://www.openphacts.org/units/Nanomolar,159984,=,1,True,=,,IC50,nM,,521.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,uM,UO_0000065,,0.521
,1011760,[],CHEMBL814615,Inhibition of tyrosine protein kinase receptor TIE-2 with 1 mM ATP and biotinylated lck peptide,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C,,,CHEMBL1146742,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '9.82', 'le': '0.18', 'lle': '1.27', 'sei': '4.88'}",CHEMBL314627,,CHEMBL314627,5.83,False,http://www.openphacts.org/units/Nanomolar,159981,=,1,True,=,,IC50,nM,,1484.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,uM,UO_0000065,,1.484
,1020849,[],CHEMBL814615,Inhibition of tyrosine protein kinase receptor TIE-2 with 1 mM ATP and biotinylated lck peptide,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)c1ccccc1,,,CHEMBL1146742,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '9.86', 'le': '0.18', 'lle': '1.26', 'sei': '4.66'}",CHEMBL297363,,CHEMBL297363,5.33,False,http://www.openphacts.org/units/Nanomolar,159979,=,1,True,=,,IC50,nM,,4680.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,uM,UO_0000065,,4.68
,1022078,[],CHEMBL814615,Inhibition of tyrosine protein kinase receptor TIE-2 with 1 mM ATP and biotinylated lck peptide,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)c1cc2ccccc2[nH]1,,,CHEMBL1146742,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '10.84', 'le': '0.20', 'lle': '1.73', 'sei': '4.83'}",CHEMBL431609,,CHEMBL431609,6.28,False,http://www.openphacts.org/units/Nanomolar,159980,=,1,True,=,,IC50,nM,,520.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,uM,UO_0000065,,0.52
,1038865,[],CHEMBL814616,Inhibition of Tyrosine protein kinase receptor TIE-2,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)OCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,,,CHEMBL1145920,J. Med. Chem.,2003.0,,CHEMBL150894,CEP-5214,CHEMBL150894,,True,http://www.openphacts.org/units/Nanomolar,294381,>,1,True,>,,IC50,nM,,10000.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,10000.0
,1144048,[],CHEMBL814617,Inhibition of Tyrosine protein kinase receptor TIE-2,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(Nc3c(Cl)ccc4c3OCO4)ncnc2cc1OCCCN1CCOCC1,,,CHEMBL1148412,J. Med. Chem.,2004.0,"{'bei': '10.08', 'le': '0.20', 'lle': '0.90', 'sei': '5.47'}",CHEMBL369360,,CHEMBL369360,4.77,False,http://www.openphacts.org/units/Nanomolar,336973,=,1,True,=,,IC50,nM,,17100.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,uM,UO_0000065,,17.1
,1152818,[],CHEMBL814618,In vitro inhibition of Tyrosine protein kinase receptor TIE-2 (Tek) expressed in baculovirus,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NCc1ccncc1,,,CHEMBL1135689,J. Med. Chem.,2002.0,,CHEMBL153843,,CHEMBL153843,,False,http://www.openphacts.org/units/Nanomolar,300013,>,1,True,>,,IC50,nM,,10000.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,10000.0
,1152866,[],CHEMBL814620,Inhibition of Tyrosine protein kinase receptor TIE-2,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(Nc3c(Cl)ccc4c3OCO4)ncnc2cc1OCCCN1CCCCC1,,,CHEMBL1148412,J. Med. Chem.,2004.0,"{'bei': '10.50', 'le': '0.20', 'lle': '-0.07', 'sei': '6.34'}",CHEMBL169186,,CHEMBL169186,4.95,False,http://www.openphacts.org/units/Nanomolar,336982,=,1,True,=,,IC50,nM,,11300.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,uM,UO_0000065,,11.3
,1175325,[],CHEMBL814618,In vitro inhibition of Tyrosine protein kinase receptor TIE-2 (Tek) expressed in baculovirus,B,,,BAO_0000190,BAO_0000019,assay format,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,,,CHEMBL1135689,J. Med. Chem.,2002.0,"{'bei': '13.14', 'le': '0.28', 'lle': '1.25', 'sei': '10.50'}",CHEMBL24828,VANDETANIB,CHEMBL24828,6.25,False,http://www.openphacts.org/units/Nanomolar,300009,=,1,True,=,,IC50,nM,,567.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,567.0
,1175340,[],CHEMBL814619,In vitro inhibition of Tyrosine protein kinase receptor TIE-2 expressed in baculovirus,B,,,BAO_0000190,BAO_0000019,assay format,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,,,CHEMBL1135689,J. Med. Chem.,2002.0,"{'bei': '11.78', 'le': '0.26', 'lle': '0.60', 'sei': '9.41'}",CHEMBL24828,VANDETANIB,CHEMBL24828,5.60,False,http://www.openphacts.org/units/Nanomolar,300009,=,1,True,=,,IC50,nM,,2500.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,2500.0
,1175350,[],CHEMBL814618,In vitro inhibition of Tyrosine protein kinase receptor TIE-2 (Tek) expressed in baculovirus,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,,,CHEMBL1135689,J. Med. Chem.,2002.0,,CHEMBL276711,SEMAXANIB,CHEMBL276711,,False,http://www.openphacts.org/units/Nanomolar,300010,>,1,True,>,,IC50,nM,,10000.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,10000.0
,1176720,[],CHEMBL814620,Inhibition of Tyrosine protein kinase receptor TIE-2,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(Nc3c(Cl)ccc4c3OCO4)ncnc2cc1OCC1CCN(C)CC1,,,CHEMBL1148412,J. Med. Chem.,2004.0,"{'bei': '10.83', 'le': '0.21', 'lle': '0.47', 'sei': '6.34'}",CHEMBL170984,,CHEMBL170984,4.95,False,http://www.openphacts.org/units/Nanomolar,336983,=,1,True,=,,IC50,nM,,11300.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,uM,UO_0000065,,11.3
,1180539,[],CHEMBL814618,In vitro inhibition of Tyrosine protein kinase receptor TIE-2 (Tek) expressed in baculovirus,B,,,BAO_0000190,BAO_0000019,assay format,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1.O=C(O)CCC(=O)O,,,CHEMBL1135689,J. Med. Chem.,2002.0,,CHEMBL75232,,CHEMBL101253,,False,http://www.openphacts.org/units/Nanomolar,300012,>,1,True,>,,IC50,nM,,10000.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,10000.0
,1183191,[],CHEMBL814618,In vitro inhibition of Tyrosine protein kinase receptor TIE-2 (Tek) expressed in baculovirus,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1cccc(-c2cncc3ccccc23)c1)c1ccccc1NCc1ccncc1,,,CHEMBL1135689,J. Med. Chem.,2002.0,"{'bei': '12.00', 'le': '0.21', 'lle': '-0.99', 'sei': '7.72'}",CHEMBL347537,,CHEMBL347537,5.17,False,http://www.openphacts.org/units/Nanomolar,300011,=,1,True,=,,IC50,nM,,6800.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,6800.0
